,Latitude,Longitude,Velocidade,Orientação
482,-29.87919527897604,-51.180946790696275,68,0
483,-29.87919527897604,-51.180946790696275,68,0
484,-29.877962429830852,-51.18097752654754,54,0
485,-29.877460410926858,-51.18096728126378,47,0
486,-29.877460410926858,-51.18096728126378,47,0
487,-29.877460410926858,-51.18096728126378,47,0
488,-29.87645978821345,-51.18096728126378,21,0
489,-29.87626854291669,-51.18097752654754,17,0
490,-29.87626854291669,-51.18097752654754,17,0
491,-29.876149014606213,-51.18096728126378,5,0
492,-29.876149014606213,-51.18095703598003,0,0
493,-29.876149014606213,-51.18095703598003,0,0
494,-29.876149014606213,-51.18095703598003,0,0
495,-29.876149014606213,-51.18095703598003,0,0
496,-29.876149014606213,-51.18095703598003,0,0
497,-29.876149014606213,-51.18095703598003,0,0
498,-29.876128524038705,-51.18095703598003,6,0
499,-29.875998750444474,-51.18095703598003,18,0
500,-29.8757426183506,-51.18095703598003,30,0
501,-29.8757426183506,-51.18095703598003,30,0
502,-29.875011788109408,-51.18092630012876,40,0
503,-29.875011788109408,-51.18092630012876,40,0
504,-29.87458490128628,-51.18090239446667,43,0
505,-29.873522806870344,-51.18089214918291,63,0
506,-29.873522806870344,-51.18089214918291,63,0
507,-29.873522806870344,-51.18089214918291,63,0
508,-29.871719636929463,-51.18031499819805,56,22
509,-29.87121420293088,-51.179990564212474,59,45
510,-29.87121420293088,-51.179990564212474,59,45
511,-29.87121420293088,-51.179990564212474,59,45
512,-29.869660334894704,-51.179153866039144,56,22
513,-29.869660334894704,-51.179153866039144,56,22
514,-29.869069523531497,-51.17905824339076,61,0
515,-29.86787765552133,-51.17923924340377,61,0
516,-29.86787765552133,-51.17923924340377,61,0
517,-29.867297089441877,-51.17946463964638,61,0
518,-29.867297089441877,-51.17946463964638,61,0
519,-29.865422202514708,-51.180174979320064,68,0
520,-29.86476650435439,-51.180205715171326,68,22
521,-29.86476650435439,-51.180205715171326,68,22
522,-29.86476650435439,-51.180205715171326,68,22
523,-29.86282331553552,-51.17994958307745,66,0
524,-29.86282331553552,-51.17994958307745,66,0
525,-29.86218127775354,-51.18000422459081,66,0
526,-29.86074352293325,-51.18019546988757,66,0
527,-29.860261994596765,-51.180260356684684,66,0
528,-29.860261994596765,-51.180260356684684,66,0
529,-29.859005239789482,-51.18043111141394,63,0
530,-29.858373447291257,-51.180451601981446,63,0
531,-29.858373447291257,-51.180451601981446,63,0
532,-29.857126937767728,-51.18029109253595,63,22
533,-29.85650539055326,-51.18018522460382,66,22
534,-29.85650539055326,-51.18018522460382,66,22
535,-29.85650539055326,-51.18018522460382,66,22
536,-29.854510975315613,-51.17984030005073,56,0
537,-29.854510975315613,-51.17984030005073,56,0
538,-29.854510975315613,-51.17984030005073,56,0
539,-29.853363503535054,-51.179679790605235,47,22
540,-29.85263267329386,-51.17953977172725,36,0
541,-29.85263267329386,-51.17953977172725,36,0
542,-29.85220237137615,-51.17947830002472,35,22
543,-29.851625220391284,-51.17941341322761,23,22
544,-29.851451050567448,-51.17938950756551,11,0
545,-29.851365673202825,-51.17938950756551,4,0
546,-29.851365673202825,-51.17938950756551,4,0
547,-29.851365673202825,-51.17940316794385,0,0
548,-29.851365673202825,-51.17940316794385,0,0
549,-29.851365673202825,-51.17940316794385,0,0
550,-29.851365673202825,-51.17940316794385,0,0
551,-29.851365673202825,-51.17940316794385,0,0
552,-29.851365673202825,-51.17940316794385,0,0
553,-29.851365673202825,-51.17940316794385,0,0
554,-29.851280295838198,-51.17938950756551,16,22
555,-29.851034409028077,-51.17929388491713,29,22
556,-29.851034409028077,-51.17929388491713,29,22
557,-29.850679239191237,-51.17916752641749,40,22
558,-29.850679239191237,-51.17916752641749,40,22
559,-29.849736673085776,-51.178726979216016,61,22
560,-29.84916635229008,-51.17834107352791,68,45
561,-29.848599446588967,-51.177835639529334,76,45
562,-29.8474075785788,-51.176548148870786,88,45
563,-29.8474075785788,-51.176548148870786,88,45
564,-29.846775786080574,-51.17585146957544,88,45
565,-29.845379012395306,-51.17469033741654,85,45
566,-29.845379012395306,-51.17469033741654,85,45
567,-29.844627691586606,-51.174229299647564,85,22
568,-29.84386612549415,-51.1738126581082,85,22
569,-29.842247370660857,-51.173156959947875,88,22
570,-29.841431163055038,-51.17285643162439,85,22
571,-29.841431163055038,-51.17285643162439,85,22
572,-29.83991827615388,-51.171924110802685,88,45
573,-29.83991827615388,-51.171924110802685,88,45
574,-29.839177200628935,-51.17140843152035,88,45
575,-29.838425879820235,-51.17088250695426,88,45
576,-29.836912992919075,-51.169864808767926,85,45
577,-29.836250464569584,-51.169403770998954,73,45
578,-29.836250464569584,-51.169403770998954,73,45
579,-29.835669898490135,-51.169004204932506,66,22
580,-29.834597558790442,-51.16828703506965,63,45
581,-29.834597558790442,-51.16828703506965,63,45
582,-29.83407163422435,-51.16790112938155,63,45
583,-29.833255426618535,-51.166880016100635,56,67
584,-29.83301978509217,-51.16634384625078,48,67
585,-29.83301978509217,-51.16634384625078,48,67
586,-29.83284903036292,-51.165862317914296,42,67
587,-29.8325792378907,-51.165100751821846,31,67
588,-29.8325792378907,-51.165100751821846,31,67
589,-29.832473369958567,-51.16483095934963,23,67
590,-29.83234359636434,-51.16449969517488,7,67
591,-29.83234359636434,-51.16449969517488,7,67
592,-29.83233335108058,-51.164468959323614,0,67
593,-29.83233335108058,-51.164468959323614,0,67
594,-29.83233335108058,-51.164468959323614,0,67
595,-29.83233335108058,-51.164468959323614,0,67
596,-29.83233335108058,-51.164468959323614,0,67
597,-29.832323105796828,-51.16443480837777,10,67
598,-29.832288954850977,-51.16427429893227,19,67
599,-29.832288954850977,-51.16427429893227,19,67
600,-29.832288954850977,-51.16427429893227,19,67
601,-29.832288954850977,-51.16427429893227,19,67
602,-29.831742539717375,-51.16323269508384,50,67
603,-29.83139078497512,-51.162751166747356,59,45
604,-29.83043455849132,-51.16166858176391,73,45
605,-29.829898388641475,-51.1610777704007,76,45
606,-29.829898388641475,-51.1610777704007,76,45
607,-29.82894216215767,-51.15967075143168,79,67
608,-29.828590407415415,-51.158844298542114,82,67
609,-29.828590407415415,-51.158844298542114,82,67
610,-29.828330860226956,-51.157987109801276,73,67
611,-29.828330860226956,-51.157987109801276,73,67
612,-29.8279791054847,-51.15658009083225,63,67
613,-29.82781518094462,-51.15591756248276,63,67
614,-29.827463426202364,-51.154531034081245,71,90
615,-29.827258520527263,-51.15377971327255,68,67
616,-29.827258520527263,-51.15377971327255,68,67
617,-29.82707752051426,-51.153062543409696,66,90
618,-29.826411577070182,-51.15182969426451,63,45
619,-29.826411577070182,-51.15182969426451,63,45
620,-29.82594029401745,-51.151368656495535,63,45
621,-29.824748426007282,-51.15066856210561,68,22
622,-29.824748426007282,-51.15066856210561,68,22
623,-29.824202010873684,-51.15031680736335,59,45
624,-29.824202010873684,-51.15031680736335,59,45
625,-29.823201388160275,-51.14916933558279,40,45
626,-29.823201388160275,-51.14916933558279,40,45
627,-29.822965746633912,-51.14885856197555,31,45
628,-29.822965746633912,-51.14885856197555,31,45
629,-29.822965746633912,-51.14885856197555,31,45
630,-29.822549105094538,-51.148342882693214,11,45
631,-29.822549105094538,-51.148342882693214,11,45
632,-29.82249446358118,-51.14826775061235,0,45
633,-29.822504708864933,-51.1482779958961,0,45
634,-29.82249446358118,-51.1482779958961,0,45
635,-29.82249446358118,-51.14826775061235,0,22
636,-29.82249446358118,-51.14826775061235,0,22
637,-29.82249446358118,-51.14826775061235,0,22
638,-29.822484218297426,-51.14826775061235,0,22
639,-29.822484218297426,-51.14826775061235,0,22
640,-29.822484218297426,-51.14826775061235,0,22
641,-29.822484218297426,-51.14826775061235,3,22
642,-29.822429576784064,-51.148168712869385,14,67
643,-29.822313463568175,-51.14798771285638,24,67
644,-29.822313463568175,-51.14798771285638,24,67
645,-29.821828520137103,-51.1473456750744,48,67
646,-29.821828520137103,-51.1473456750744,48,67
647,-29.821487010678602,-51.14690512787293,45,45
648,-29.82118648235512,-51.146505561806485,45,67
649,-29.820564935140652,-51.14572350514651,47,45
650,-29.820564935140652,-51.14572350514651,47,45
651,-29.8201892747363,-51.145368335309676,47,45
652,-29.819789708669855,-51.14507122208078,48,45
653,-29.818966670874868,-51.144446259771726,50,45
654,-29.818966670874868,-51.144446259771726,50,45
655,-29.818290482147038,-51.14364371254425,48,45
656,-29.817989953823556,-51.14322365591029,47,67
657,-29.817689425500074,-51.14280701437092,47,45
658,-29.817689425500074,-51.14280701437092,47,45
659,-29.817388897176595,-51.14238695773697,48,45
660,-29.816777595245878,-51.14154001427988,47,45
661,-29.816777595245878,-51.14154001427988,47,45
662,-29.8164770669224,-51.14111995764593,48,45
663,-29.81587601027544,-51.140317410418454,47,45
664,-29.81587601027544,-51.140317410418454,47,45
665,-29.815575481951957,-51.13990759906825,47,45
666,-29.815254463060967,-51.139521693380146,47,45
667,-29.814544123387286,-51.13883525936856,47,45
668,-29.814544123387286,-51.13883525936856,47,45
669,-29.814178708266688,-51.13852448576132,47,45
670,-29.81341714217423,-51.13792342911436,47,45
671,-29.81341714217423,-51.13792342911436,47,45
672,-29.813031236486125,-51.13761265550713,47,45
673,-29.812655576081777,-51.137301881899894,47,45
674,-29.811904255273074,-51.13670082525293,47,45
675,-29.811528594868722,-51.1363900516457,47,45
676,-29.811528594868722,-51.1363900516457,47,45
677,-29.811528594868722,-51.1363900516457,47,45
678,-29.810329896669387,-51.135669466688256,45,22
679,-29.810329896669387,-51.135669466688256,45,22
680,-29.809899594751677,-51.135543108188614,45,22
681,-29.809448802266456,-51.135478221391494,45,0
682,-29.808557462579767,-51.13550895724276,45,0
683,-29.808557462579767,-51.13550895724276,45,0
684,-29.80810667009455,-51.13555335347237,45,0
685,-29.80719483984035,-51.13562848555324,45,0
686,-29.806638179422993,-51.135669466688256,45,0
687,-29.806638179422993,-51.135669466688256,45,0
688,-29.806187386937776,-51.13571386291786,45,0
689,-29.805285801967333,-51.13574459876913,45,0
690,-29.805285801967333,-51.13574459876913,45,0
691,-29.804824764198358,-51.135734353485375,47,0
692,-29.804353481145625,-51.13570361763411,48,0
693,-29.803376764094313,-51.1356831270666,48,0
694,-29.803376764094313,-51.1356831270666,48,0
695,-29.80289182066324,-51.1356592214045,48,0
696,-29.802420537610512,-51.1356831270666,47,0
697,-29.802420537610512,-51.1356831270666,47,0
698,-29.80147797150505,-51.13592901387672,48,0
699,-29.80100668845232,-51.136069032754705,50,0
700,-29.80100668845232,-51.136069032754705,50,0
701,-29.799579178915785,-51.136099768605966,47,22
702,-29.799579178915785,-51.136099768605966,47,22
703,-29.79911814114681,-51.13596999501174,48,22
704,-29.79911814114681,-51.13596999501174,48,22
705,-29.798192650514274,-51.1356831270666,45,22
706,-29.797755518407392,-51.13553286290486,47,22
707,-29.796884669288218,-51.13525282514889,47,22
708,-29.796884669288218,-51.13525282514889,47,22
709,-29.79644412208675,-51.13513329683841,45,22
710,-29.7955220465488,-51.134996693055015,47,0
711,-29.79506100877982,-51.134996693055015,48,0
712,-29.79506100877982,-51.134996693055015,48,0
713,-29.794159423809383,-51.13513329683841,39,0
714,-29.794159423809383,-51.13513329683841,39,0
715,-29.793848650202147,-51.135232334581374,27,0
716,-29.79361300867578,-51.135317711946,25,0
717,-29.79361300867578,-51.135317711946,25,0
718,-29.793117819960955,-51.13553286290486,27,0
719,-29.792861687867077,-51.1356831270666,33,0
720,-29.792185499139247,-51.13615441011933,43,0
721,-29.792185499139247,-51.13615441011933,43,0
722,-29.791830329302407,-51.13647542901032,47,315
723,-29.791488819843906,-51.136840844130916,47,315
724,-29.791488819843906,-51.136840844130916,47,315
725,-29.79087751791319,-51.137547768710014,42,315
726,-29.790587234873463,-51.137882447979344,43,315
727,-29.79025597069872,-51.13821371215409,43,0
728,-29.789504649890016,-51.13879427823354,47,0
729,-29.789504649890016,-51.13879427823354,47,0
730,-29.789108498918157,-51.139084561273265,48,0
731,-29.789108498918157,-51.139084561273265,48,0
732,-29.789108498918157,-51.139084561273265,48,0
733,-29.78789614034048,-51.139972485865364,43,0
734,-29.787496574274034,-51.140252523621335,32,0
735,-29.786939913856678,-51.140563297228574,29,0
736,-29.786939913856678,-51.140563297228574,29,0
737,-29.786724762897823,-51.14066916516071,21,0
738,-29.78651985722272,-51.140713561390314,16,0
739,-29.78651985722272,-51.140713561390314,16,0
740,-29.786308121358452,-51.14081942932245,0,0
741,-29.78625347984509,-51.14086382555205,0,0
742,-29.786308121358452,-51.14081942932245,0,0
743,-29.786308121358452,-51.14081942932245,0,0
744,-29.78619883833173,-51.14087407083581,0,0
745,-29.78619883833173,-51.14087407083581,0,0
746,-29.786188593047978,-51.14087407083581,0,0
747,-29.786188593047978,-51.14087407083581,0,0
748,-29.786188593047978,-51.14087407083581,0,0
749,-29.786188593047978,-51.14087407083581,0,0
750,-29.786092970399597,-51.140928712349165,15,0
751,-29.786092970399597,-51.140928712349165,15,0
752,-29.785833423211137,-51.1410584859434,27,0
753,-29.785512404320144,-51.141174599159285,37,0
754,-29.785512404320144,-51.141174599159285,37,0
755,-29.784610819349705,-51.14146488219902,47,0
756,-29.78420442309409,-51.141604901077,42,0
757,-29.78420442309409,-51.141604901077,42,0
758,-29.783473592852896,-51.141881523738384,37,0
759,-29.783108177732302,-51.142045448278466,45,0
760,-29.782507121085338,-51.142311825656094,59,0
761,-29.78142453610189,-51.14278310870883,73,0
762,-29.78142453610189,-51.14278310870883,73,0
763,-29.780683460576945,-51.14300850495144,82,0
764,-29.780683460576945,-51.14300850495144,82,0
765,-29.77984676240362,-51.143148523829424,85,0
766,-29.778207517002816,-51.14361980688215,85,0
767,-29.77737081882949,-51.14386910878686,88,0
768,-29.775632535685723,-51.143858863503105,88,0
769,-29.775632535685723,-51.143858863503105,88,0
770,-29.774761686566546,-51.143759825760135,88,0
771,-29.774761686566546,-51.143759825760135,88,0
772,-29.774761686566546,-51.143759825760135,88,0
773,-29.772272082614077,-51.14313827854567,79,22
774,-29.77158564860249,-51.14275237285756,76,22
775,-29.770964101388017,-51.14236646716945,68,22
776,-29.770964101388017,-51.14236646716945,68,22
777,-29.769966893769197,-51.14174491995499,48,22
778,-29.769570742797335,-51.141519523712375,42,22
779,-29.769570742797335,-51.141519523712375,42,22
780,-29.76930095032512,-51.14137950483439,13,45
781,-29.769236063528005,-51.14124973124016,5,22
782,-29.769236063528005,-51.14124973124016,5,22
783,-29.768935535204523,-51.14107897651091,0,22
784,-29.76865891254314,-51.140993599146285,0,22
785,-29.76852913894891,-51.140894561403314,0,22
786,-29.76852913894891,-51.140894561403314,0,22
787,-29.768518893665153,-51.14090822178166,0,22
788,-29.768518893665153,-51.14090822178166,0,22
789,-29.768518893665153,-51.14090822178166,0,22
790,-29.768518893665153,-51.14090822178166,0,22
791,-29.768464252151794,-51.14087407083581,13,45
792,-29.768293497422544,-51.14076820290367,27,45
793,-29.767583157748863,-51.14038229721557,47,22
794,-29.767583157748863,-51.14038229721557,47,22
795,-29.76707089356111,-51.14016714625671,56,22
796,-29.7664356859683,-51.14002712737873,66,0
797,-29.7664356859683,-51.14002712737873,66,0
798,-29.765096968890976,-51.140156900972954,66,0
799,-29.764441270730657,-51.14026276890509,66,0
800,-29.76377532728658,-51.14035839155347,66,0
801,-29.76377532728658,-51.14035839155347,66,0
802,-29.762446855493014,-51.140563297228574,68,0
803,-29.762446855493014,-51.140563297228574,68,0
804,-29.760182647783154,-51.14091846706541,85,0
805,-29.760182647783154,-51.14091846706541,85,0
806,-29.75932204394773,-51.141089221794665,88,0
807,-29.75932204394773,-51.141089221794665,88,0
808,-29.757617911749815,-51.14168003315787,88,0
809,-29.75677096829273,-51.14199080676511,88,0
810,-29.75594451540316,-51.14230158037234,88,0
811,-29.75594451540316,-51.14230158037234,88,0
812,-29.75435649642113,-51.14304265589729,85,0
813,-29.753690552977055,-51.14363346726049,85,315
814,-29.753069005762583,-51.144255014474965,85,0
815,-29.753069005762583,-51.144255014474965,85,0
816,-29.751641496226053,-51.14514635416165,76,0
817,-29.75096530749822,-51.145306863607146,66,0
818,-29.75096530749822,-51.145306863607146,66,0
819,-29.749923703649795,-51.1452932032288,43,22
820,-29.749923703649795,-51.1452932032288,43,22
821,-29.748820628098837,-51.14510195793205,26,22
822,-29.748820628098837,-51.14510195793205,26,22
823,-29.748574741288717,-51.14503707113493,23,0
824,-29.7483049488165,-51.14497218433782,8,22
825,-29.7483049488165,-51.14497218433782,8,22
826,-29.74822981673563,-51.14497218433782,3,22
827,-29.748175175222272,-51.14496193905406,0,22
828,-29.748175175222272,-51.14496193905406,0,22
829,-29.748175175222272,-51.14496193905406,0,22
830,-29.748175175222272,-51.14496193905406,0,22
831,-29.748175175222272,-51.14496193905406,0,22
832,-29.748175175222272,-51.14496193905406,0,22
833,-29.74802491106053,-51.14497218433782,17,22
834,-29.74777902425041,-51.14496193905406,27,22
835,-29.74777902425041,-51.14496193905406,27,22
836,-29.747017458157952,-51.144876561689436,47,0
837,-29.74649153359186,-51.14481167489232,59,0
838,-29.745849495809882,-51.1447262975277,68,0
839,-29.745849495809882,-51.1447262975277,68,0
840,-29.744377590043744,-51.14454529751469,79,0
841,-29.74355113715417,-51.14443601448797,85,0
842,-29.74355113715417,-51.14443601448797,85,0
843,-29.742673457845825,-51.14433014655584,88,0
844,-29.740911269039962,-51.144104750313225,88,0
845,-29.74004383501537,-51.1439954672865,88,0
846,-29.73917640099078,-51.14387935407061,88,0
847,-29.73917640099078,-51.14387935407061,88,0
848,-29.73749958954954,-51.143483203098754,85,22
849,-29.73668679703831,-51.143148523829424,88,22
850,-29.73668679703831,-51.143148523829424,88,22
851,-29.735064627110432,-51.142496240763684,88,22
852,-29.735064627110432,-51.142496240763684,88,22
853,-29.733510759074253,-51.14187127845463,76,22
854,-29.733510759074253,-51.14187127845463,76,22
855,-29.732243758983216,-51.141359014266875,59,22
856,-29.73172807970088,-51.141143863308024,52,22
857,-29.730850400392534,-51.14078869347118,43,22
858,-29.730850400392534,-51.14078869347118,43,22
859,-29.73045083432609,-51.14063842930944,37,22
860,-29.73045083432609,-51.14063842930944,37,22
861,-29.73045083432609,-51.14063842930944,37,22
862,-29.729648287098613,-51.140317410418454,23,22
863,-29.729477532369362,-51.140252523621335,13,22
864,-29.729412645572246,-51.14020812739173,5,22
865,-29.729412645572246,-51.14020812739173,5,22
866,-29.729412645572246,-51.14019788210798,0,22
867,-29.729412645572246,-51.14019788210798,0,22
868,-29.729412645572246,-51.14019788210798,0,22
869,-29.729412645572246,-51.14019788210798,0,22
870,-29.729412645572246,-51.14019788210798,0,22
871,-29.729412645572246,-51.14019788210798,0,22
872,-29.72878768326319,-51.1399417500141,32,22
873,-29.72878768326319,-51.1399417500141,32,22
874,-29.72839153229133,-51.13979148585236,43,22
875,-29.72839153229133,-51.13979148585236,43,22
876,-29.727910003954843,-51.13959682546101,54,22
877,-29.726677154809657,-51.13916993863789,71,22
878,-29.726677154809657,-51.13916993863789,71,22
879,-29.724283173505565,-51.138343485748315,82,22
880,-29.724283173505565,-51.138343485748315,82,22
881,-29.723490871561843,-51.13804295742484,85,22
882,-29.7218379657827,-51.13736676869701,88,22
883,-29.7218379657827,-51.13736676869701,88,22
884,-29.72101151289313,-51.13703208942768,88,22
885,-29.72101151289313,-51.13703208942768,88,22
886,-29.720195305287312,-51.13670082525293,88,22
887,-29.718607286305286,-51.136069032754705,76,22
888,-29.717920852293698,-51.135788994998734,71,22
889,-29.717920852293698,-51.135788994998734,71,22
890,-29.717920852293698,-51.135788994998734,71,22
891,-29.716302097460407,-51.13513329683841,48,22
892,-29.7159161917723,-51.134996693055015,35,22
893,-29.7159161917723,-51.134996693055015,35,22
894,-29.71548588985459,-51.13482252323118,15,22
0,-29.715099984166486,-51.13457663642106,5,22
1,-29.714915569058892,-51.134532240191454,18,22
2,-29.71432817279027,-51.13432050432718,39,22
3,-29.71432817279027,-51.13432050432718,39,22
4,-29.71390811615632,-51.13414633450334,48,22
5,-29.712750399092,-51.133770674099,68,0
6,-29.712040059418317,-51.13370920239647,73,0
7,-29.712040059418317,-51.13370920239647,73,0
8,-29.711268248042106,-51.13380482504485,79,0
9,-29.709574361127945,-51.13420097601671,88,0
10,-29.709574361127945,-51.13420097601671,88,0
11,-29.708758153522126,-51.13439563640805,79,0
12,-29.7073750402152,-51.1347269005828,68,0
13,-29.706698851487367,-51.13485667417703,68,0
14,-29.706012417475783,-51.134962542109164,71,0
15,-29.706012417475783,-51.134962542109164,71,0
16,-29.704639549452608,-51.13509231570339,71,0
17,-29.703953115441024,-51.135146957216755,71,0
18,-29.703953115441024,-51.135146957216755,71,0
19,-29.702406077594016,-51.13525282514889,68,0
20,-29.702406077594016,-51.13525282514889,68,0
21,-29.702406077594016,-51.13525282514889,68,0
22,-29.701313247326812,-51.135112806270904,43,0
23,-29.70071219067985,-51.134996693055015,17,22
24,-29.700606322747717,-51.134962542109164,8,0
25,-29.700606322747717,-51.134962542109164,8,0
26,-29.700476549153485,-51.1349522968254,0,0
27,-29.700476549153485,-51.1349522968254,0,0
28,-29.700476549153485,-51.1349522968254,0,0
29,-29.700476549153485,-51.1349522968254,0,0
30,-29.700476549153485,-51.1349522968254,0,0
31,-29.700476549153485,-51.1349522968254,0,0
32,-29.699916473641547,-51.13488741002829,27,22
33,-29.69954422833178,-51.13482252323118,39,22
34,-29.699069530184463,-51.13473714586655,48,0
35,-29.699069530184463,-51.13473714586655,48,0
36,-29.697836681039277,-51.134501504340186,71,0
37,-29.697119511176425,-51.13435124017845,76,0
38,-29.697119511176425,-51.13435124017845,76,0
39,-29.695476850681036,-51.1340199760037,88,0
40,-29.695476850681036,-51.1340199760037,88,0
41,-29.694629907223955,-51.13384580617986,82,0
42,-29.6938683411315,-51.13368529673437,73,0
43,-29.69250571839208,-51.133418919356735,68,0
44,-29.691839774948004,-51.13327890047876,68,0
45,-29.691839774948004,-51.13327890047876,68,0
46,-29.690723039018707,-51.133053504236145,47,0
47,-29.69027224653349,-51.132957881587764,45,22
48,-29.69027224653349,-51.132957881587764,45,22
49,-29.68983169933202,-51.13287250422314,47,22
50,-29.68890962379407,-51.13267784383179,48,22
51,-29.68843834074134,-51.132592466467166,48,22
52,-29.68843834074134,-51.132592466467166,48,22
53,-29.68750601991963,-51.13268808911555,43,0
54,-29.687181585934056,-51.13282810799353,27,0
55,-29.687181585934056,-51.13282810799353,27,0
56,-29.68700058592105,-51.13279737214227,11,0
57,-29.686764944394685,-51.13284859856104,6,0
58,-29.686655661367965,-51.13291348535816,1,0
59,-29.686655661367965,-51.13292373064191,0,0
60,-29.686655661367965,-51.13292373064191,0,0
61,-29.686655661367965,-51.13292373064191,0,0
62,-29.686655661367965,-51.13292373064191,0,0
63,-29.686655661367965,-51.13292373064191,0,0
64,-29.686655661367965,-51.13292373064191,0,0
65,-29.686655661367965,-51.13292373064191,0,0
66,-29.686655661367965,-51.13292373064191,0,0
67,-29.686655661367965,-51.13292373064191,0,0
68,-29.686430265125356,-51.13297837215527,37,0
69,-29.685132529183054,-51.133579428802236,42,0